"","LOCALE","HSI","ADM_RATE_ALL","PCIP10","PCIP15","PCIP22","PCIP23","PCIP26","PCIP29","PCIP42","PCIP51","PCIP52","CIP05CERT1","CIP12CERT1","CIP15BACHL","CIP39BACHL","CIP50BACHL","UGDS_UNKN","NPT41_PRIV","NPT4_048_PRIV","NUM4_PUB","INEXPFTE","AVGFACSAL","PFTFAC","C150_4_POOLED","C150_4_WHITE","C150_4_BLACK","C150_4_AIAN","C150_4_2MOR","C150_4_UNKN","RET_FT4","CDR3","WDRAW_2YR_TRANS_YR2_RT","MD_INC_UNKN_ORIG_YR2_RT","NOPELL_ENRL_4YR_TRANS_YR2_RT","NOT1STGEN_UNKN_ORIG_YR2_RT","ENRL_ORIG_YR3_RT","HI_INC_COMP_ORIG_YR3_RT","NOT1STGEN_WDRAW_ORIG_YR3_RT","COMP_4YR_TRANS_YR4_RT","COMP_2YR_TRANS_YR4_RT","MD_INC_COMP_ORIG_YR4_RT","NOPELL_WDRAW_ORIG_YR4_RT","FEMALE_COMP_4YR_TRANS_YR6_RT","MALE_COMP_4YR_TRANS_YR6_RT","WDRAW_2YR_TRANS_YR8_RT","MD_INC_COMP_4YR_TRANS_YR8_RT","MD_INC_WDRAW_ORIG_YR8_RT","PELL_COMP_4YR_TRANS_YR8_RT","FIRSTGEN_WDRAW_2YR_TRANS_YR8_RT","NOTFIRSTGEN_RPY_1YR_RT","IND_RPY_3YR_RT","NOTFIRSTGEN_RPY_5YR_RT","IND_RPY_7YR_RT","INC_PCT_LO","INC_PCT_M2","APPL_SCH_PCT_GE2","DEP_INC_AVG","IND_DEBT_MDN","GRAD_DEBT_MDN10YR","DEP_INC_N","IND_RPY_7YR_N","LN_MEDIAN_HH_INC","COUNT_WNE_INDEP1_P10","GRAD_DEBT_MDN10YR_SUPP","C150_4_POOLED_SUPP","D150_4_ASIAN","D150_4_AIAN","GRADS","OMACHT6_PTFT","OMAWDP6_PTFT","OMACHT8_PTFT","RET_FT4_POOLED","RET_FT4_POOLED_SUPP","C100_4_POOLED","C100_4_POOLED_SUPP","C150_4_PELL","D150_4_LOANNOPELL","C150_4_NOLOANNOPELL","OMENRAP8_FTNFT_POOLED_SUPP","OMENRUP8_PTNFT_POOLED_SUPP","POOLYRSOM_NOTFIRSTTIME","PLUS_DEBT_INST_NOCOMP_MD","DBRR1_FED_GRCOMP_NUM","DBRR1_FED_GRCOMP_DEN","DBRR1_FED_GRCOMP_RT","DBRR4_PP_UGNOCOMP_RT","DBRR10_PP_UG_N","BBRR1_FED_UG_FBR","BBRR1_FED_UG_PAIDINFULL","BBRR2_FED_UGUNK_N","BBRR2_FED_UG_DFR_SUPP","OTHEREXPENSE_OFF","ENDOWEND","OMAWDP8_PELL_PARTTIME","OMAWDP8_PELL_FTFT_POOLED","OMENRUP8_PELL_FTFT_POOLED","OMENRYP8_PELL_FTNFT_POOLED","OMAWDP8_PELL_FTT_POOLED","OMENRUP_PELL_FTT_POOLED","OMENRUP_PELL_PT_POOLED","OMAWDP8_PELL_PTNFT_POOLED_SUPP","OMENRUP_PELL_FTT_POOLED_SUPP","BBRR3_FED_UGUNK_N","MD_EARN_WNE_INC2_P10","STUFACR","IRPS_NRA","IRPS_UNKN","BBRR4_FED_UGUNK_N","ADM_RATE_SUPP","OMAWDP8_NOPELL_FIRSTTIME","Ranking"
"22","32",0,0.6436,0,0,0,0.0634,0.1109,0,0.0356,0.0337,0.004,"0","0","0","0","1",0.0103,14008,16537,210.8,20827,9375,0.8817,0.8095,0.8508,0.814,0.5,0.7347,0.9444,0.8582,0.025,0.0455377443321,0.168461750898,0.059523809524,0.081462974438,0.0729962283011695,0.717791411043,0.090361445783,0.046153846154,0.0299520537658571,0.771084337349,0.0843342752448696,0.079439252336,0.10843373494,0.034582132565,0.133694167046056,0.093457943925,0.086092715232,0.0590409121584,0.8261758691,0.49545289743,0.8638297872,0.57869048222,0.1696574225,0.1500815661,0.8352365416,102120.223994717,18139.987012987,286.244935166307,623.018867924528,34.3255813953488,11.1300001144409,44.3,286.244935166307,0.8095,18,2,143.478260869565,0,1,0,0.9059,0.9059,0.7671,0.7671,0.8028,105,0.8452,0.0816,0.294733333333333,2,16160,10814350.3617021,10339970.5957447,1.02234227386441,0.69518844371214,166,0.361052631578947,0.145263157894737,47,0.15408805031447,2100,730340878,0.428943037974684,0.8266,0.0282,0,0.8266,0.0282,0.358239130434783,0.532033333333333,0.0282,59,64920,8,0.0364,0,60,0.658,0.8516,47
"23","32",0,0.6343,0,0,0,0.0206,0.1495,0,0.1031,0,0.0876,"0","0","1","0","1",0.0194,16184,16060,210.8,25592,6438,0.9091,0.7381,0.6032,0.5,0.5,0.514075,0.8333,0.797,0.034,0.0455377443321,0.168461750898,0.168674698795,0.081462974438,0.042918454936,0.616161616162,0.114931482363424,0.08843537415,0.0299520537658571,0.566037735849,0.0843342752448696,0.114285714286,0.148148148148,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.7392739274,0.49545289743,0.8178807947,0.57869048222,0.2553763441,0.1774193548,0.8924731183,102120.223994717,18139.987012987,249.011890266156,623.018867924528,12,11.039999961853,44.3,249.011890266156,0.7381,15,2,50,0,0.335272941176471,0,0.7799,0.7799,0.6557,0.6557,0.5,68,0.7895,0.2791,0.294733333333333,2,17131,291579,295347,0.9872421253644,0.71499367180161,93,0.361052631578947,0.145263157894737,36,0.15561224489796,1800,418844928,0.428943037974684,0.5361,0.1145,0,0.5361,0.1145,0.358239130434783,0.532033333333333,0.1145,48,52305,7,0,0,48,0.7324,0.7299,84
"24","21",0,0.8121,0,0,0,0.059,0.1091,0,0.0708,0.177,0.1475,"0","0","0","0","1",0.0175,13637,14650,210.8,13725,7448,0.6781,0.7467,0.8188,0.8333,1,0.5625,0.7059,0.8213,0.031,0.0455377443321,0.168461750898,0.114457831325,0.081462974438,0.079646017699,0.620689655172,0.068965517241,0.111486486486,0.0299520537658571,0.719512195122,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.145299145299,0.0590409121584,0.8691983122,0.49545289743,0.8708414873,0.57869048222,0.1559934319,0.157635468,0.7931034483,102120.223994717,18139.987012987,286.244935166307,623.018867924528,34.3255813953488,11.1499996185302,44.3,286.244935166307,0.7467,7,0,128,0,0.335272941176471,0,0.8227,0.8227,0.6867,0.6867,0.7522,128,0.7846,0.2391,0.294733333333333,2,16573,2055260,2260853,0.90906396833407,0.71499367180161,209,0.361052631578947,0.145263157894737,55,0.12989323843416,2150,201131308,0.428943037974684,0.7562,0.0398,0,0.7562,0.0398,0.358239130434783,0.532033333333333,0.0398,70,57631,9,0.0411,0.0342,70,0.8389,0.8169,96
"25","32",0,0.6419,0,0,0,0.1768,0.0859,0,0.0606,0,0,"0","0","0","0","1",0.015,11276,12854,210.8,17559,8663,0.932,0.7933,0.7251,0.7333,1,0.7143,0.6667,0.9051,0.026,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.766666666667,0.114931482363424,0.054644808743,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105769230769,0.0590409121584,0.6623376623,0.49545289743,0.7800829876,0.57869048222,0.1415929204,0.1681415929,0.8377581121,102120.223994717,18139.987012987,286.244935166307,623.018867924528,34.3255813953488,11.0699996948242,44.3,286.244935166307,0.7933,4,1,143.478260869565,0,0.335272941176471,0,0.8664,0.8664,0.76,0.76,0.7324,71,0.7576,0.0984311111111111,0.294733333333333,4,19476,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,90,0.361052631578947,0.145263157894737,37,0.1340206185567,2350,344252286,0.428943037974684,0.6646,0.0793,0,0.6646,0.0793,0.358239130434783,0.532033333333333,0.0793,43,63071,10,0,0,43,0.6149,0.8098,54
"26","33",0,0.2308,0,0,0,0.0571,0.1737,0,0.0521,0,0,"0","0","0","0","1",0.0448,11945,12916,210.8,28485,11518,0.8162,0.876,0.8809,0.7241,1,1,0.75,0.9417,0.026,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.823529411765,0.114931482363424,0.0718237027245205,0.0299520537658571,0.830508474576,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.2186046512,0.1627906977,0.756330841805634,102120.223994717,18139.987012987,185.529124644828,623.018867924528,34.3255813953488,11.1000003814697,44.3,185.529124644828,0.876,30,1,143.478260869565,0,0.335272941176471,0,0.929,0.929,0.8292,0.8292,1,102,0.7788,0.1778,0.294733333333333,4,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,77,0.361052631578947,0.145263157894737,19,0.15746421267894,1923.83290488432,2069953000,0.428943037974684,0.9016,0.0363,0.00231444444444444,0.9016,0.0363,0.358239130434783,0.532033333333333,0.0363,23,61551,9,0.0098,0.0049,23,0.1076,0.8754,13
"27","32",0,0.3026,0,0.0473,0,0.0284,0.0442,0,0.0505,0.0252,0.0915,"0","0","1","0","1",0.0024,5296,5296,210.8,16835,8171,0.8586,0.6375,0.6445,0.7333,1,0.5909,1,0.8356,0.043,0.035555555556,0.168461750898,0.100695222510593,0.081462974438,0.167848699764,0.743818144454466,0.114931482363424,0.032558139535,0.0299520537658571,0.728658829825833,0.0843342752448696,0.081081081081,0.05376344086,0.03933747412,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.6551724138,0.4705882353,0.6414141414,0.6326530612,0.598816568,0.1775147929,0.7715976331,28846.04261,2553,38.0705763771188,751,49,10.7200002670288,84,38.0705763771188,0.6375,3,1,143.478260869565,0,0.335272941176471,0,0.8291,0.8291,0.4793,0.4793,0.6685,2,0.8889,0.1932,0.294733333333333,2,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,12,0.361052631578947,0.145263157894737,16,0.16120218579235,2500,1218740000,0.428943037974684,0.668,0.1047,0,0.668,0.1047,0.358239130434783,0.532033333333333,0.1047,22,66251.0652173913,10,0.0272,0.0068,22,0.2458,0.9677,33
"28","32",0,0.7644,0,0,0,0.0243,0.1033,0,0.1398,0,0,"0","0","0","0","1",0.0143,14953,15095,210.8,18365,8329,0.92,0.8656,0.8384,0.95,1,0.7692,1,0.8964,0.015,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.825757575758,0.114931482363424,0.064676616915,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.816091954,0.49545289743,0.8780487805,0.57869048222,0.1893203883,0.1577669903,0.8640776699,102120.223994717,18139.987012987,286.244935166307,623.018867924528,34.3255813953488,11,44.3,286.244935166307,0.8656,14,0,143.478260869565,0,1,0,0.8916,0.8916,0.8489,0.8489,0.8305,75,0.8601,0.0909,0.294733333333333,4,25750,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,88,0.361052631578947,0.145263157894737,32,0.10649350649351,1470,330599920,0.428943037974684,0.7667,0.05,0,0.7667,0.05,0.358239130434783,0.532033333333333,0.05,27,62946,10,0,0.0075,27,0.6285,0.8188,52
"29","13",0,0.1214,0,0,0,0.1002,0.1386,0,0.1087,0,0,"0","0","0","0","1",0.0055,4618,7303,210.8,24298,11487,0.8506,0.921,0.9181,0.9487,1,0.8889,1,0.9429,0.008,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.743818144454466,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.1538461538,0.1672240803,0.756330841805634,102120.223994717,18139.987012987,151.338757388853,623.018867924528,34.3255813953488,11.1899995803833,44.3,151.338757388853,0.921,30,0,143.478260869565,0,0.335272941176471,0,0.9243,0.9243,0.8815,0.8815,0.9063,62,0.9011,0.0278,0.294733333333333,4,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,86,0.361052631578947,0.145263157894737,46.9333333333333,0.11885245901639,1923.83290488432,329722788,0.428943037974684,0.945,0.0092,0,0.945,0.0092,0.358239130434783,0.532033333333333,0.0092,58.5316455696203,69167,10,0.0054,0.0486,58.5696202531646,0.1374,0.9206,22
"30","31",0,0.0905,0,0,0,0.0466,0.1483,0,0.0487,0,0,"0","0","0","0","1",0.0049,5626,8333,210.8,34992,12316,0.8626,0.9391,0.9657,0.963,1,0.9677,1,0.9764,0.014,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.08,0.866666666667,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.3012820513,0.1121794872,0.756330841805634,102120.223994717,18139.987012987,196.130788910247,623.018867924528,34.3255813953488,11.1499996185302,44.3,196.130788910247,0.9391,28,1,143.478260869565,0,0.335272941176471,0,0.9673,0.9673,0.8831,0.8831,0.9412,30,0.9499,0.0984311111111111,0.294733333333333,4,23236,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,88,0.361052631578947,0.145263157894737,46.9333333333333,0.13380281690141,1923.83290488432,1743671000,0.428943037974684,0.9496,0.0216,0.00231444444444444,0.9496,0.0216,0.358239130434783,0.532033333333333,0.0216,58.5316455696203,70228,9,0.0495,0.0901,58.5696202531646,0.0919,0.9578,6
"31","33",0,0.0967,0,0,0,0.0519,0.0758,0,0.0931,0,0,"0","0","0","0","1",0.0245,2335,2982,210.8,22120,11485,0.9352,0.8733,0.874,0.9444,1,0.9615,0.9216,0.9358,0.037,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.861111111111,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.1842900302,0.1208459215,0.756330841805634,102120.223994717,18139.987012987,203.096082332627,623.018867924528,34.3255813953488,11.2100000381469,44.3,203.096082332627,0.8733,29,1,143.478260869565,0,0.335272941176471,0,0.9363,0.9363,0.8271,0.8271,0.9167,38,0.8816,0.09,0.294733333333333,2,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,107,0.361052631578947,0.145263157894737,46.9333333333333,0.14666666666667,800,869927000,0.428943037974684,0.9444,0.0333,0,0.9444,0.0333,0.358239130434783,0.532033333333333,0.0333,58.5316455696203,78736,9,0.0556,0.0684,58.5696202531646,0.0761,0.9255,15
"32","41",0,0.8427,0,0,0,0.0893,0.1531,0,0.1276,0,0,"0","0","0","0","1",0.0215,13947.7052631579,14325.0757894737,189,14987,7851,0.7407,0.718,0.7828,0.7027,1,0.7143,0.9333,0.8537,0.034,0.042704626335,0.168461750898,0.100695222510593,0.081462974438,0.130718954248,0.541176470588,0.108333333333,0.084375,0.03125,0.619718309859,0.108571428571,0.100558659218,0.094488188976,0.04126984127,0.135135135135,0.109594675492444,0.137404580153,0.0590409121584,0.7914572864,0.49545289743,0.8961303462,0.6333333333,0.219600726,0.1343012704,0.7386569873,102500.49603,16661,222.634949573794,504,30,11.3199996948242,44.3,222.634949573794,0.718,15,1,22,0,0,0,0.839,0.839,0.6245,0.6245,0.6854,63,0.7576,0.2143,0.1667,2,17000,10814350.3617021,10339970.5957447,1.02234227386441,0.63491683816894,296,0.361052631578947,0.145263157894737,43,0.15514333895447,1628,37126858,0.6667,0.6709,0.0443,0,0.6709,0.0443,0,0.532033333333333,0.0443,66,60252,9,0.0299,0,66,0.773,0.8027,80
"33","21",0,0.5985,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0.004,13747,14819,210.8,15744,9531,0.8906,0.7642,0.7333,0,0,0.75,1,0.8595,0.008,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.636363636364,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.198757764,0.1677018634,0.6708074534,116018.49655,18139.987012987,286.244935166307,145,34.3255813953488,11.119999885559,44.3,286.244935166307,0.7642,4,0,48,0,0.335272941176471,0,0.8,0.8,0.7293,0.7293,0.7,48,0.6579,0.2286,0.294733333333333,2,18082,378363,389656,0.9710180261564,0.71499367180161,90,0.361052631578947,0.145263157894737,17,0.21468926553672,750,132916105,0.428943037974684,0.6667,0.0714,0,0.6667,0.0714,0.358239130434783,0.532033333333333,0.0714,28,52165,8,0,0,28,0.499,0.7045,63
"34","21",0,0.0833,0,0,0,0.0478,0,0.046,0,0,0,"0","0","0","0","0",0.0104,13947.7052631579,14325.0757894737,210.8,41487,12293,0.9944,0.9046,0.9237,0.8659,1,0.8831,0.9231,0.974,0.00958969072164949,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.743818144454466,0.114931482363424,0.0718237027245205,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.207436415886458,0.14590386805567,0.756330841805634,102120.223994717,18139.987012987,235.029388055148,623.018867924528,34.3255813953488,11.16257728498,44.3,235.029388055148,0.9046,85,7,143.478260869565,0,0.335272941176471,0,0.9752,0.9752,0.8839,0.8839,0.799002268041237,110.332644628099,0.9204,0.0984311111111111,0.294733333333333,4,25452.5915492958,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,166.287197231834,0.361052631578947,0.145263157894737,46.9333333333333,0.156148917608864,1923.83290488432,292772552,0.428943037974684,0.810063917525773,0.0561061855670103,0.00231444444444444,0.809728865979381,0.0564443298969072,0.358239130434783,0.532033333333333,0.0564443298969072,58.5316455696203,66251.0652173913,8,0,0.0059,58.5696202531646,0.1075,0.9108,6
"35","32",0,0.9236,0,0,0,0.0662,0.1293,0,0.1104,0,0.1577,"0","0","0","0","1",0.0497,16931,18281,210.8,16937,7938,0.7405,0.7316,0.7471,0.7778,1,0.6154,0.7333,0.8097,0.022,0.035087719298,0.168461750898,0.117283950617,0.081462974438,0.0729962283011695,0.724137931034,0.1,0.076124567474,0.0299520537658571,0.761194029851,0.0843342752448696,0.158227848101,0.1,0.0468862349664348,0.133694167046056,0.109594675492444,0.151162790698,0.0590409121584,0.8320610687,0.49545289743,0.8554913295,0.57869048222,0.1714285714,0.1553571429,0.8035714286,110623.62956,18139.987012987,285.778461938628,548,34.3255813953488,11.2799997329711,44.3,285.778461938628,0.7316,8,2,143.478260869565,0,0.335272941176471,0,0.8327,0.8327,0.6879,0.6879,0.7241,116,0.7486,0.1263,0.294733333333333,2,20644,10814350.3617021,10339970.5957447,1.02234227386441,0.58022291416438,170,0.361052631578947,0.145263157894737,69,0.15524193548387,3270,236685309,0,0.7063,0.0794,0.0357,0.7063,0.0794,1,0.532033333333333,0.0794,100,65354,10,0,0,101,0.7471,0.78,96
"36","13",0,0.1131,0,0,0.0166,0.0622,0.1369,0,0.0602,0,0,"0","0","0","0","1",0.0266,6079,5301,210.8,32689,12949,0.922,0.9218,0.9391,0.9655,0.66665,0.963,1,0.9675,0.038,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.0729962283011695,0.743818144454466,0.114931482363424,0.0718237027245205,0.0299520537658571,0.808823529412,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.778250280692537,0.49545289743,0.84700622360339,0.57869048222,0.3201133144,0.1444759207,0.756330841805634,81744.735294,18139.987012987,145.666867006854,340,34.3255813953488,11.2299995422363,44.3,145.666867006854,0.9218,61,0,143.478260869565,0,0.335272941176471,0,0.9652,0.9652,0.8584,0.8584,0.955,52,0.9571,0.0488,0.294733333333333,2,49405,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,52,0.361052631578947,0.145263157894737,46.9333333333333,0.18623481781377,1800,2473283206,0.428943037974684,0.9552,0.0135,0,0.9552,0.0135,0.358239130434783,0.532033333333333,0.0135,58.5316455696203,79186,7,0.0692,0.0615,58.5696202531646,0.0726,0.9621,2
"37","12",0,0.3422,0,0,0,0.0888,0.0845,0,0.1375,0,0.0301,"0","0","0","0","1",0.0331,15036,16708,210.8,21979,11417,0.882,0.9182,0.9102,1,1,0.9,0.8,0.9309,0.005,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.022271714922,0.867132867133,0.114931482363424,0.031602708804,0.0299520537658571,0.728658829825833,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.8697749196,0.49545289743,0.9295774648,0.57869048222,0.1480611046,0.1092831962,0.756330841805634,102120.223994717,18139.987012987,286.244935166307,623.018867924528,34.3255813953488,11.2600002288818,44.3,286.244935166307,0.9182,43,1,143.478260869565,0,0.335272941176471,0,0.9535,0.9535,0.8936,0.8936,0.8783,189,0.8897,0.0635,0.294733333333333,4,27579,10814350.3617021,10339970.5957447,1.02234227386441,0.71499367180161,209,0.361052631578947,0.145263157894737,43,0.17987152034261,900,785852380,0.428943037974684,0.8876,0.0683,0,0.8876,0.0683,0.358239130434783,0.532033333333333,0.0683,45,97437,10,0.0473,0.098,45,0.3636,0.9191,36
"38","21",0,0.3815,0,0,0,0.0651,0.1134,0,0.0613,0,0,"0","0","0","0","1",0.0156,12063,15482,210.8,24430,10707,0.8798,0.837,0.8213,0.7241,1,0.8667,0.3333,0.9268,0.029,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.05604719764,0.745222929936,0.114931482363424,0.07476635514,0.0299520537658571,0.822784810127,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.094827586207,0.109594675492444,0.080568720379,0.0590409121584,0.7757009346,0.6593406593,0.8248772504,0.7432432432,0.2355848435,0.1614497529,0.8006589786,90079.681736,21330,242.79931500662,553,74,11.2100000381469,32,242.79931500662,0.837,62,1,110,0,0.5,0,0.9059,0.9059,0.7982,0.7982,0.8625,124,0.8404,0.0387,0.294733333333333,2,13226,10814350.3617021,10339970.5957447,1.02234227386441,1.06204124103018,170,0.361052631578947,0.145263157894737,44,0.20170454545455,1000,794203693,1,0.8912,0.0311,0,0.8918,0.0309,0.1,0.532033333333333,0.0309,50,56381,9,0.0529,0.0573,50,0.3976,0.864,34
"39","13",0,0.3246,0,0,0,0.0552,0.1169,0,0.0536,0,0,"0","0","0","0","1",0.0404,6075,8824,210.8,28590,11930,0.7972,0.8971,0.8631,0.8846,0,0.9333,0.95,0.9429,0.011,0.0455377443321,0.168461750898,0.100695222510593,0.081462974438,0.044496487119,0.860465116279,0.114931482363424,0.029268292683,0.0299520537658571,0.888888888889,0.0843342752448696,0.102263554769342,0.116067203493447,0.0468862349664348,0.133694167046056,0.109594675492444,0.105777682876778,0.0590409121584,0.7820855615,0.5135135135,0.8124174373,0.6,0.2631578947,0.1412066752,0.7394094994,93724.38646,16472,186.059207858099,709,125,11.1499996185302,44.3,186.059207858099,0.8971,93,1,363,0,0.335272941176471,0,0.9285,0.9285,0.8385,0.8385,0.9,170,0.8844,0.0611,0.294733333333333,2,19664,11018450,10485083,1.05086912521341,1.10802777259598,238,0.361052631578947,0.145263157894737,25,0.19770114942529,2015,1913252543,1,0.8846,0.0192,0,0.8846,0.0192,0.0833,0.532033333333333,0.0192,29,67192,8,0.0482,0.0181,29,0.2286,0.8791,15
"40","21",0,0.6769,0,0,0,0.0193,0.0902,0,0.1063,0.0725,0.2834,"0","0","0","1","1",0.0266,22284,23447,210.8,14452,9242,0.6309,0.8169,0.8374,0.6957,1,0.6923,0.8846,0.8246,0.014,0.029469548134,0.168461750898,0.100695222510593,0.109022556391,0.042047531993,0.709273182957,0.06204379562,0.061475409836,0.0299520537658571,0.788990825688,0.049230769231,0.091216216216,0.12,0.0468862349664348,0.133694167046056,0.109594675492444,0.088495575221,0.0590409121584,0.8233082707,0.49545289743,0.8895859473,0.57869048222,0.1201201201,0.1171171171,0.8348348348,126101.43469,18139.987012987,265.041606635469,980,11,11.2600002288818,44.3,265.041606635469,0.8169,16,0,33,1,0,1,0.8915,0.8915,0.7758,0.7758,0.7168,268,0.8421,0.1358,0.294733333333333,2,25259,10814350.3617021,10339970.5957447,1.02234227386441,0.41748151494878,291,0.09,0.14,103,0.15881809787627,1345,217240018,0.428943037974684,0.7668,0.0593,0,0.7668,0.0593,0.358239130434783,0.532033333333333,0.0593,138,66251.0652173913,11,0.0326,0.0815,139,0.7344,0.8076,113
